"case","event"
"case_501","vulnD|storage"
"case_501","hostD|remoteAccess"
"case_501","serD|remoteAccess"
"case_501","vulnD|voip"
"case_502","serD|unassigned"
"case_502","vulnD|storage"
"case_502","serD|remoteAccess"
"case_503","serD|unassigned"
"case_503","vulnD|storage"
"case_503","serD|unassigned"
"case_503","vulnD|storage"
"case_504","serD|unassigned"
"case_504","vulnD|storage"
"case_504","serD|ATCcomm"
"case_504","vulnD|storage"
"case_505","serD|unassigned"
"case_505","vulnD|storage"
"case_505","serD|remoteAccess"
"case_505","vulnD|storage"
"case_506","serD|unassigned"
"case_506","vulnD|storage"
"case_506","serD|remoteAccess"
"case_507","hostD|http(s)"
"case_507","serD|unassigned"
"case_507","vulnD|storage"
"case_507","infoD|remoteAccess"
"case_507","serD|unassigned"
"case_507","vulnD|storage"
"case_507","hostD|http(s)"
"case_507","vulnD|storage"
"case_507","hostD|http(s)"
"case_508","hostD|http(s)"
"case_508","serD|unassigned"
"case_508","vulnD|storage"
"case_508","serD|remoteAccess"
"case_508","hostD|http(s)"
"case_508","surf|http(s)"
"case_508","infoD|http(s)"
"case_508","netDOS|http(s)"
"case_509","hostD|http(s)"
"case_509","serD|unassigned"
"case_509","vulnD|storage"
"case_510","infoD|nameserver"
"case_510","hostD|http(s)"
"case_510","serD|unassigned"
"case_510","vulnD|storage"
"case_511","serD|remoteAccess"
"case_511","serD|remoteAccess"
"case_511","serD|unassigned"
"case_511","vulnD|storage"
"case_512","serD|remoteAccess"
"case_512","hostD|http(s)"
"case_512","serD|remoteAccess"
"case_512","hostD|http(s)"
"case_512","serD|ATCcomm"
"case_512","vulnD|storage"
"case_512","serD|unassigned"
"case_512","vulnD|storage"
"case_512","surf|http(s)"
"case_512","vulnD|http(s)"
"case_512","infoD|http(s)"
"case_512","rPrivEsc|http(s)"
"case_512","remoteexp|http(s)"
"case_512","ACE|http(s)"
"case_512","netDOS|http(s)"
"case_512","dManip|http(s)"
"case_512","exfil|http(s)"
"case_513","CnC|http(s)"
"case_513","resHJ|http(s)"
"case_513","delivery|http(s)"
"case_514","serD|remoteAccess"
"case_514","serD|remoteAccess"
"case_514","serD|remoteAccess"
"case_515","serD|remoteAccess"
"case_515","serD|remoteAccess"
"case_515","serD|remoteAccess"
"case_516","serD|remoteAccess"
"case_516","serD|remoteAccess"
"case_516","serD|unassigned"
"case_516","vulnD|storage"
"case_517","serD|remoteAccess"
"case_517","serD|remoteAccess"
"case_517","serD|remoteAccess"
"case_517","vulnD|http(s)"
"case_517","hostD|http(s)"
"case_517","serD|remoteAccess"
"case_517","serD|unassigned"
"case_518","hostD|http(s)"
"case_518","serD|unassigned"
"case_518","vulnD|storage"
"case_518","surf|http(s)"
"case_518","infoD|http(s)"
"case_518","netDOS|http(s)"
"case_519","surf|hostingServer"
"case_519","vulnD|hostingServer"
"case_519","infoD|hostingServer"
"case_519","rPrivEsc|hostingServer"
"case_519","acctManip|hostingServer"
"case_519","remoteexp|hostingServer"
"case_519","ACE|hostingServer"
"case_519","resHJ|hostingServer"
"case_519","dManip|hostingServer"
"case_519","exfil|hostingServer"
"case_519","delivery|hostingServer"
"case_520","hostD|http(s)"
"case_520","serD|unassigned"
"case_520","vulnD|storage"
"case_521","serD|remoteAccess"
"case_521","vulnD|storage"
"case_521","hostD|remoteAccess"
"case_521","serD|remoteAccess"
"case_522","serD|remoteAccess"
"case_522","hostD|http(s)"
"case_522","serD|remoteAccess"
"case_522","vulnD|storage"
"case_522","serD|remoteAccess"
"case_523","hostD|http(s)"
"case_523","serD|unassigned"
"case_523","vulnD|storage"
"case_523","surf|http(s)"
"case_523","infoD|http(s)"
"case_523","netDOS|http(s)"
"case_524","vulnD|http(s)"
"case_524","rPrivEsc|http(s)"
"case_524","acctManip|http(s)"
"case_524","remoteexp|http(s)"
"case_524","CnC|http(s)"
"case_524","ACE|http(s)"
"case_524","resHJ|http(s)"
"case_524","dManip|http(s)"
"case_524","exfil|http(s)"
"case_524","delivery|http(s)"
"case_525","serD|unassigned"
"case_525","vulnD|storage"
"case_525","hostD|http(s)"
"case_525","surf|http(s)"
"case_525","vulnD|http(s)"
"case_525","infoD|http(s)"
"case_525","rPrivEsc|http(s)"
"case_525","acctManip|http(s)"
"case_525","remoteexp|http(s)"
"case_525","CnC|http(s)"
"case_525","ACE|http(s)"
"case_525","resHJ|http(s)"
"case_525","dManip|http(s)"
"case_525","exfil|http(s)"
"case_525","delivery|http(s)"
"case_525","netDOS|http(s)"
"case_526","surf|http(s)"
"case_526","vulnD|http(s)"
"case_526","infoD|http(s)"
"case_526","rPrivEsc|http(s)"
"case_526","acctManip|http(s)"
"case_526","remoteexp|http(s)"
"case_526","CnC|http(s)"
"case_526","ACE|http(s)"
"case_526","netDOS|http(s)"
"case_526","resHJ|http(s)"
"case_526","dManip|http(s)"
"case_526","exfil|http(s)"
"case_526","delivery|http(s)"
"case_527","surf|http(s)"
"case_527","vulnD|storage"
"case_527","infoD|http(s)"
"case_527","rPrivEsc|http(s)"
"case_527","acctManip|http(s)"
"case_527","remoteexp|http(s)"
"case_527","CnC|http(s)"
"case_527","ACE|http(s)"
"case_527","resHJ|http(s)"
"case_527","dManip|http(s)"
"case_527","exfil|http(s)"
"case_527","delivery|http(s)"
"case_528","serD|unassigned"
"case_528","vulnD|storage"
"case_528","serD|unassigned"
"case_529","serD|unassigned"
"case_529","vulnD|storage"
"case_529","serD|voip"
"case_529","hostD|remoteAccess"
"case_529","vulnD|remoteAccess"
"case_529","remoteexp|remoteAccess"
"case_529","dManip|remoteAccess"
"case_529","exfil|remoteAccess"
"case_530","surf|remoteAccess"
"case_530","infoD|remoteAccess"
"case_530","rPrivEsc|remoteAccess"
"case_530","acctManip|remoteAccess"
"case_530","ACE|remoteAccess"
"case_530","resHJ|remoteAccess"
"case_530","delivery|remoteAccess"
"case_531","hostD|http(s)"
"case_531","serD|remoteAccess"
"case_531","bfCred|email"
"case_532","vulnD|http(s)"
"case_532","dManip|http(s)"
"case_532","exfil|http(s)"
"case_533","surf|http(s)"
"case_533","infoD|http(s)"
"case_533","netDOS|http(s)"
"case_534","hostD|http(s)"
"case_534","serD|remoteAccess"
"case_534","CnC|http(s)"
"case_535","serD|unassigned"
"case_535","vulnD|storage"
"case_535","serD|unassigned"
"case_535","vulnD|storage"
"case_536","uPrivEsc|hostingServer"
"case_536","uPrivEsc|hostingServer"
"case_536","uPrivEsc|hostingServer"
