"case","event","index"
435,"vulnD|remoteAccess",20
435,"serD|broadcast",21
435,"vulnD|storage",22
435,"vulnD|storage",23
435,"vulnD|remoteAccess",24
435,"vulnD|storage",25
435,"serD|unassigned",26
435,"vulnD|remoteAccess",27
436,"vulnD|storage",0
436,"vulnD|remoteAccess",1
436,"serD|unassigned",2
436,"serD|remoteAccess",3
436,"vulnD|remoteAccess",4
436,"vulnD|storage",5
436,"serD|unassigned",6
436,"serD|unassigned",7
436,"vulnD|storage",8
436,"vulnD|remoteAccess",9
436,"vulnD|storage",10
436,"vulnD|remoteAccess",11
436,"vulnD|remoteAccess",12
436,"serD|unassigned",13
437,"vulnD|storage",0
437,"vulnD|storage",1
437,"vulnD|storage",2
438,"acctManip|broadcast",0
438,"vulnD|remoteAccess",1
438,"serD|unassigned",2
438,"vulnD|remoteAccess",3
438,"serD|unassigned",4
438,"vulnD|storage",5
438,"serD|surveillance",6
438,"vulnD|storage",7
438,"vulnD|remoteAccess",8
438,"vulnD|storage",9
438,"vulnD|storage",10
438,"vulnD|storage",11
438,"vulnD|storage",12
438,"vulnD|remoteAccess",13
438,"serD|unassigned",14
438,"vulnD|storage",15
438,"vulnD|storage",16
438,"serD|unassigned",17
438,"vulnD|remoteAccess",18
438,"vulnD|storage",19
438,"vulnD|remoteAccess",20
438,"vulnD|storage",21
439,"vulnD|remoteAccess",0
439,"vulnD|storage",1
439,"vulnD|remoteAccess",2
439,"vulnD|storage",3
439,"vulnD|remoteAccess",4
439,"vulnD|storage",5
439,"vulnD|remoteAccess",6
439,"serD|unassigned",7
439,"vulnD|storage",8
439,"serD|unassigned",9
439,"vulnD|remoteAccess",10
439,"serD|storage",11
439,"vulnD|storage",12
439,"vulnD|remoteAccess",13
439,"serD|unassigned",14
440,"acctManip|broadcast",0
440,"serD|unassigned",1
440,"vulnD|storage",2
440,"serD|unassigned",3
440,"serD|unassigned",4
440,"vulnD|storage",5
440,"vulnD|storage",6
440,"serD|storage",7
440,"vulnD|storage",8
440,"vulnD|remoteAccess",9
440,"vulnD|storage",10
440,"serD|remoteAccess",11
440,"vulnD|storage",12
440,"serD|unassigned",13
440,"vulnD|remoteAccess",14
440,"vulnD|remoteAccess",15
440,"vulnD|storage",16
440,"serD|unassigned",17
440,"vulnD|storage",18
440,"vulnD|remoteAccess",19
440,"vulnD|storage",20
440,"vulnD|storage",21
440,"vulnD|storage",22
441,"vulnD|remoteAccess",0
441,"vulnD|storage",1
441,"vulnD|remoteAccess",2
441,"vulnD|storage",3
441,"vulnD|remoteAccess",4
441,"vulnD|storage",5
441,"vulnD|remoteAccess",6
441,"vulnD|storage",7
441,"serD|unassigned",8
441,"vulnD|storage",9
441,"serD|surveillance",10
441,"vulnD|remoteAccess",11
441,"serD|unassigned",12
441,"vulnD|remoteAccess",13
441,"vulnD|storage",14
442,"acctManip|broadcast",0
442,"vulnD|storage",1
442,"serD|unassigned",2
442,"vulnD|remoteAccess",3
442,"vulnD|remoteAccess",4
442,"vulnD|remoteAccess",5
442,"vulnD|storage",6
442,"serD|unassigned",7
442,"vulnD|remoteAccess",8
442,"vulnD|storage",9
442,"vulnD|storage",10
442,"vulnD|remoteAccess",11
442,"serD|unassigned",12
442,"vulnD|remoteAccess",13
442,"serD|unassigned",14
442,"vulnD|remoteAccess",15
442,"vulnD|storage",16
442,"serD|unassigned",17
442,"vulnD|storage",18
442,"vulnD|remoteAccess",19
442,"vulnD|remoteAccess",20
443,"acctManip|broadcast",0
443,"infoD|nameserver",1
443,"vulnD|remoteAccess",2
443,"vulnD|storage",3
443,"serD|unassigned",4
443,"vulnD|storage",5
443,"vulnD|storage",6
443,"vulnD|storage",7
443,"vulnD|storage",8
443,"vulnD|storage",9
443,"vulnD|storage",10
444,"vulnD|remoteAccess",0
444,"vulnD|remoteAccess",1
444,"serD|unassigned",2
444,"vulnD|remoteAccess",3
445,"exfil|unassigned",0
445,"infoD|unassigned",1
445,"serD|remoteAccess",2
445,"hostD|wireless",3
445,"vulnD|storage",4
445,"vulnD|storage",5
445,"vulnD|storage",6
446,"exfil|unassigned",0
446,"vulnD|remoteAccess",1
446,"vulnD|storage",2
447,"acctManip|broadcast",0
447,"vulnD|storage",1
447,"serD|unassigned",2
447,"vulnD|remoteAccess",3
447,"serD|ATCcomm",4
447,"vulnD|storage",5
447,"vulnD|remoteAccess",6
447,"vulnD|storage",7
447,"serD|unassigned",8
447,"vulnD|remoteAccess",9
447,"vulnD|storage",10
447,"vulnD|remoteAccess",11
447,"serD|storage",12
447,"vulnD|storage",13
448,"serD|storage",0
448,"vulnD|storage",1
448,"serD|unassigned",2
448,"vulnD|remoteAccess",3
448,"vulnD|storage",4
448,"vulnD|storage",5
448,"serD|ATCcomm",6
448,"vulnD|storage",7
448,"vulnD|remoteAccess",8
448,"serD|unassigned",9
448,"vulnD|storage",10
448,"serD|unassigned",11
448,"vulnD|remoteAccess",12
448,"vulnD|storage",13
448,"vulnD|remoteAccess",14
449,"acctManip|broadcast",0
449,"vulnD|remoteAccess",1
449,"vulnD|storage",2
449,"serD|unassigned",3
449,"vulnD|remoteAccess",4
449,"serD|unassigned",5
449,"vulnD|storage",6
449,"vulnD|remoteAccess",7
449,"vulnD|storage",8
449,"serD|surveillance",9
449,"vulnD|storage",10
449,"vulnD|storage",11
449,"vulnD|remoteAccess",12
449,"serD|unassigned",13
449,"vulnD|storage",14
449,"serD|unassigned",15
449,"vulnD|remoteAccess",16
449,"vulnD|storage",17
449,"vulnD|storage",18
449,"vulnD|remoteAccess",19
449,"vulnD|storage",20
449,"vulnD|remoteAccess",21
450,"acctManip|broadcast",0
450,"infoD|nameserver",1
450,"vulnD|storage",2
450,"vulnD|storage",3
450,"serD|unassigned",4
450,"vulnD|storage",5
450,"serD|remoteAccess",6
450,"vulnD|remoteAccess",7
450,"serD|unassigned",8
450,"vulnD|remoteAccess",9
450,"vulnD|storage",10
451,"hostD|http(s)",0
451,"vulnD|remoteAccess",1
451,"vulnD|remoteAccess",2
451,"vulnD|storage",3
451,"vulnD|remoteAccess",4
451,"vulnD|storage",5
452,"acctManip|broadcast",0
452,"serD|unassigned",1
452,"vulnD|storage",2
452,"vulnD|storage",3
452,"serD|storage",4
452,"vulnD|remoteAccess",5
452,"vulnD|storage",6
452,"vulnD|storage",7
452,"vulnD|remoteAccess",8
452,"vulnD|storage",9
452,"vulnD|remoteAccess",10
452,"serD|unassigned",11
452,"vulnD|storage",12
452,"vulnD|storage",13
452,"vulnD|storage",14
452,"serD|unassigned",15
452,"vulnD|storage",16
452,"vulnD|storage",17
452,"vulnD|voip",18
452,"serD|remoteAccess",19
452,"hostD|remoteAccess",20
452,"serD|voip",21
452,"serD|voip",22
452,"vulnD|remoteAccess",23
452,"vulnD|storage",24
452,"serD|storage",25
453,"acctManip|broadcast",0
453,"vulnD|remoteAccess",1
453,"vulnD|storage",2
453,"vulnD|storage",3
453,"vulnD|storage",4
453,"serD|unassigned",5
453,"vulnD|storage",6
453,"vulnD|storage",7
453,"vulnD|remoteAccess",8
454,"hostD|http(s)",0
454,"vulnD|storage",1
454,"vulnD|remoteAccess",2
454,"vulnD|storage",3
454,"vulnD|remoteAccess",4
455,"acctManip|broadcast",0
455,"vulnD|remoteAccess",1
455,"serD|surveillance",2
455,"vulnD|remoteAccess",3
455,"vulnD|storage",4
455,"serD|storage",5
455,"vulnD|storage",6
455,"serD|unassigned",7
455,"vulnD|remoteAccess",8
455,"serD|unassigned",9
455,"vulnD|remoteAccess",10
455,"vulnD|storage",11
455,"serD|unassigned",12
455,"vulnD|storage",13
455,"vulnD|remoteAccess",14
455,"serD|unassigned",15
455,"vulnD|storage",16
455,"vulnD|storage",17
455,"vulnD|storage",18
455,"serD|broadcast",19
455,"vulnD|storage",20
455,"vulnD|storage",21
455,"vulnD|remoteAccess",22
455,"vulnD|remoteAccess",23
455,"serD|unassigned",24
456,"acctManip|broadcast",0
456,"vulnD|remoteAccess",1
456,"vulnD|storage",2
456,"vulnD|storage",3
456,"vulnD|storage",4
456,"vulnD|remoteAccess",5
456,"vulnD|storage",6
456,"vulnD|remoteAccess",7
456,"vulnD|remoteAccess",8
456,"vulnD|storage",9
456,"vulnD|storage",10
457,"serD|unassigned",0
457,"vulnD|remoteAccess",1
457,"vulnD|remoteAccess",2
457,"vulnD|storage",3
457,"infoD|nameserver",4
458,"acctManip|broadcast",0
458,"vulnD|remoteAccess",1
458,"serD|unassigned",2
458,"vulnD|storage",3
458,"serD|unassigned",4
458,"vulnD|storage",5
458,"vulnD|storage",6
458,"vulnD|storage",7
458,"serD|unassigned",8
458,"vulnD|storage",9
458,"serD|unassigned",10
458,"vulnD|storage",11
458,"vulnD|storage",12
458,"vulnD|storage",13
458,"serD|unassigned",14
458,"vulnD|remoteAccess",15
458,"vulnD|storage",16
458,"vulnD|storage",17
458,"vulnD|remoteAccess",18
458,"serD|unassigned",19
458,"vulnD|storage",20
458,"vulnD|storage",21
458,"vulnD|remoteAccess",22
459,"vulnD|storage",0
459,"vulnD|storage",1
459,"serD|unassigned",2
459,"vulnD|remoteAccess",3
459,"vulnD|remoteAccess",4
459,"vulnD|storage",5
459,"vulnD|storage",6
459,"vulnD|storage",7
459,"serD|unassigned",8
459,"vulnD|storage",9
459,"serD|unassigned",10
459,"vulnD|storage",11
459,"serD|unassigned",12
459,"vulnD|storage",13
460,"acctManip|broadcast",0
460,"vulnD|storage",1
460,"serD|unassigned",2
460,"serD|ATCcomm",3
460,"vulnD|remoteAccess",4
460,"vulnD|storage",5
460,"vulnD|storage",6
460,"vulnD|storage",7
460,"serD|unassigned",8
460,"vulnD|remoteAccess",9
460,"serD|unassigned",10
460,"vulnD|storage",11
460,"vulnD|remoteAccess",12
460,"vulnD|storage",13
460,"serD|unassigned",14
460,"vulnD|storage",15
460,"vulnD|storage",16
460,"vulnD|storage",17
460,"vulnD|storage",18
460,"serD|ATCcomm",19
460,"vulnD|remoteAccess",20
460,"vulnD|storage",21
460,"serD|ATCcomm",22
460,"vulnD|storage",23
460,"vulnD|remoteAccess",24
461,"acctManip|broadcast",0
461,"infoD|nameserver",1
461,"vulnD|remoteAccess",2
461,"vulnD|storage",3
461,"vulnD|remoteAccess",4
461,"vulnD|storage",5
461,"vulnD|storage",6
461,"serD|unassigned",7
461,"vulnD|storage",8
461,"vulnD|remoteAccess",9
461,"vulnD|remoteAccess",10
461,"serD|unassigned",11
461,"vulnD|storage",12
462,"vulnD|remoteAccess",0
462,"vulnD|storage",1
462,"vulnD|storage",2
462,"vulnD|storage",3
462,"vulnD|remoteAccess",4
462,"vulnD|storage",5
463,"acctManip|broadcast",0
463,"vulnD|remoteAccess",1
463,"vulnD|storage",2
463,"serD|unassigned",3
463,"vulnD|storage",4
463,"vulnD|storage",5
463,"serD|unassigned",6
463,"vulnD|storage",7
463,"vulnD|remoteAccess",8
463,"serD|storage",9
463,"vulnD|remoteAccess",10
463,"serD|unassigned",11
463,"vulnD|remoteAccess",12
463,"vulnD|storage",13
463,"serD|unassigned",14
463,"vulnD|storage",15
463,"serD|unassigned",16
463,"vulnD|storage",17
463,"vulnD|remoteAccess",18
463,"vulnD|storage",19
463,"serD|remoteAccess",20
463,"vulnD|remoteAccess",21
463,"serD|remoteAccess",22
464,"acctManip|broadcast",0
464,"vulnD|remoteAccess",1
464,"serD|unassigned",2
464,"vulnD|storage",3
464,"vulnD|storage",4
464,"vulnD|storage",5
464,"vulnD|remoteAccess",6
464,"vulnD|remoteAccess",7
464,"vulnD|storage",8
465,"vulnD|storage",0
465,"vulnD|storage",1
465,"serD|ATCcomm",2
465,"vulnD|storage",3
465,"vulnD|remoteAccess",4
466,"acctManip|broadcast",0
466,"vulnD|storage",1
466,"serD|unassigned",2
466,"vulnD|remoteAccess",3
466,"serD|unassigned",4
466,"vulnD|storage",5
466,"serD|unassigned",6
466,"vulnD|storage",7
466,"vulnD|remoteAccess",8
466,"serD|unassigned",9
466,"vulnD|remoteAccess",10
466,"serD|unassigned",11
466,"vulnD|storage",12
466,"vulnD|storage",13
466,"vulnD|storage",14
466,"serD|unassigned",15
466,"serD|unassigned",16
466,"vulnD|storage",17
466,"vulnD|storage",18
466,"vulnD|remoteAccess",19
466,"vulnD|storage",20
466,"vulnD|remoteAccess",21
466,"serD|ATCcomm",22
467,"acctManip|broadcast",0
467,"vulnD|remoteAccess",1
467,"vulnD|storage",2
467,"vulnD|storage",3
467,"serD|unassigned",4
467,"vulnD|storage",5
467,"vulnD|storage",6
467,"vulnD|storage",7
467,"serD|unassigned",8
467,"vulnD|remoteAccess",9
468,"serD|unassigned",0
468,"vulnD|storage",1
468,"vulnD|remoteAccess",2
468,"vulnD|storage",3
468,"serD|unassigned",4
468,"vulnD|remoteAccess",5
468,"infoD|nameserver",6
469,"acctManip|broadcast",0
469,"vulnD|storage",1
469,"serD|ATCcomm",2
469,"serD|unassigned",3
469,"vulnD|storage",4
469,"vulnD|storage",5
469,"vulnD|remoteAccess",6
469,"serD|unassigned",7
469,"vulnD|storage",8
469,"vulnD|remoteAccess",9
469,"vulnD|storage",10
469,"serD|unassigned",11
469,"vulnD|storage",12
469,"serD|surveillance",13
469,"vulnD|storage",14
469,"vulnD|storage",15
469,"serD|unassigned",16
469,"vulnD|remoteAccess",17
469,"vulnD|storage",18
469,"serD|unassigned",19
469,"vulnD|storage",20
469,"vulnD|storage",21
469,"serD|unassigned",22
469,"vulnD|storage",23
469,"vulnD|storage",24
469,"vulnD|storage",25
469,"serD|unassigned",26
469,"vulnD|storage",27
469,"vulnD|remoteAccess",28
470,"acctManip|broadcast",0
470,"vulnD|remoteAccess",1
470,"serD|unassigned",2
470,"vulnD|storage",3
470,"vulnD|storage",4
470,"vulnD|storage",5
470,"vulnD|remoteAccess",6
470,"vulnD|storage",7
470,"vulnD|storage",8
470,"vulnD|remoteAccess",9
471,"vulnD|http(s)",0
471,"hostD|http(s)",1
471,"vulnD|remoteAccess",2
471,"infoD|unassigned",3
471,"infoD|unassigned",4
471,"vulnD|remoteAccess",5
471,"serD|storage",6
471,"vulnD|remoteAccess",7
471,"infoD|unassigned",8
471,"serD|unassigned",9
472,"acctManip|broadcast",0
472,"vulnD|remoteAccess",1
472,"serD|unassigned",2
472,"vulnD|remoteAccess",3
472,"vulnD|storage",4
472,"vulnD|storage",5
472,"vulnD|storage",6
472,"vulnD|storage",7
472,"vulnD|storage",8
472,"vulnD|remoteAccess",9
472,"vulnD|remoteAccess",10
472,"serD|unassigned",11
472,"serD|storage",12
472,"vulnD|storage",13
472,"serD|broadcast",14
472,"vulnD|storage",15
472,"serD|unassigned",16
472,"vulnD|remoteAccess",17
472,"vulnD|storage",18
472,"vulnD|remoteAccess",19
473,"acctManip|broadcast",0
473,"vulnD|remoteAccess",1
473,"vulnD|storage",2
473,"vulnD|storage",3
473,"serD|unassigned",4
473,"vulnD|storage",5
473,"serD|unassigned",6
473,"vulnD|storage",7
473,"serD|unassigned",8
474,"vulnD|storage",0
474,"vulnD|remoteAccess",1
474,"serD|unassigned",2
474,"vulnD|remoteAccess",3
474,"vulnD|storage",4
474,"infoD|nameserver",5
475,"acctManip|broadcast",0
475,"serD|unassigned",1
475,"vulnD|storage",2
475,"vulnD|remoteAccess",3
475,"serD|unassigned",4
475,"vulnD|remoteAccess",5
475,"vulnD|storage",6
475,"serD|unassigned",7
475,"vulnD|remoteAccess",8
475,"serD|storage",9
475,"vulnD|storage",10
475,"vulnD|storage",11
475,"vulnD|remoteAccess",12
475,"serD|unassigned",13
475,"serD|unassigned",14
475,"vulnD|remoteAccess",15
475,"serD|unassigned",16
475,"vulnD|remoteAccess",17
475,"vulnD|storage",18
475,"vulnD|storage",19
475,"vulnD|remoteAccess",20
475,"vulnD|storage",21
475,"vulnD|remoteAccess",22
476,"acctManip|broadcast",0
476,"vulnD|storage",1
476,"vulnD|remoteAccess",2
476,"vulnD|storage",3
476,"vulnD|remoteAccess",4
476,"serD|surveillance",5
476,"serD|unassigned",6
476,"vulnD|storage",7
476,"vulnD|storage",8
476,"vulnD|storage",9
476,"vulnD|remoteAccess",10
476,"vulnD|remoteAccess",11
477,"vulnD|storage",0
477,"vulnD|storage",1
477,"vulnD|remoteAccess",2
477,"vulnD|remoteAccess",3
478,"acctManip|broadcast",0
478,"vulnD|storage",1
478,"vulnD|remoteAccess",2
478,"serD|unassigned",3
478,"hostD|http(s)",4
478,"vulnD|storage",5
478,"serD|unassigned",6
478,"vulnD|storage",7
478,"serD|unassigned",8
478,"vulnD|storage",9
478,"vulnD|storage",10
478,"serD|unassigned",11
478,"vulnD|remoteAccess",12
478,"serD|unassigned",13
478,"vulnD|storage",14
478,"vulnD|remoteAccess",15
478,"serD|unassigned",16
478,"vulnD|storage",17
478,"serD|unassigned",18
478,"vulnD|remoteAccess",19
478,"vulnD|storage",20
478,"serD|unassigned",21
478,"vulnD|storage",22
478,"vulnD|storage",23
478,"vulnD|storage",24
479,"vulnD|storage",0
479,"serD|unassigned",1
479,"serD|unassigned",2
479,"vulnD|storage",3
479,"vulnD|remoteAccess",4
479,"vulnD|storage",5
479,"vulnD|storage",6
479,"serD|remoteAccess",7
479,"vulnD|storage",8
479,"vulnD|storage",9
479,"serD|unassigned",10
479,"vulnD|remoteAccess",11
479,"vulnD|storage",12
479,"vulnD|storage",13
479,"serD|unassigned",14
479,"serD|unassigned",15
479,"serD|unassigned",16
479,"vulnD|remoteAccess",17
479,"vulnD|storage",18
480,"exfil|unassigned",0
480,"infoD|unassigned",1
480,"serD|remoteAccess",2
480,"hostD|surveillance",3
480,"hostD|surveillance",4
480,"serD|remoteAccess",5
481,"exfil|unassigned",0
481,"infoD|unassigned",1
481,"hostD|surveillance",2
481,"vulnD|storage",3
481,"serD|unassigned",4
482,"bfCred|email",0
482,"bfCred|email",1
482,"hostD|http(s)",2
482,"vulnD|storage",3
482,"serD|unassigned",4
482,"serD|remoteAccess",5
483,"netDOS|http(s)",0
483,"remoteexp|http(s)",1
483,"infoD|http(s)",2
483,"surf|http(s)",3
483,"serD|remoteAccess",4
484,"exfil|unassigned",0
484,"infoD|unassigned",1
484,"hostD|wireless",2
484,"vulnD|storage",3
484,"serD|unassigned",4
485,"vulnD|storage",0
485,"serD|broadcast",1
485,"serD|unassigned",2
486,"netDOS|http(s)",0
486,"infoD|http(s)",1
486,"surf|http(s)",2
486,"serD|unassigned",3
486,"vulnD|storage",4
486,"serD|unassigned",5
486,"vulnD|storage",6
486,"serD|ATCcomm",7
486,"hostD|http(s)",8
486,"serD|remoteAccess",9
487,"netDOS|http(s)",0
487,"infoD|http(s)",1
487,"surf|http(s)",2
488,"vulnD|storage",0
488,"serD|unassigned",1
488,"vulnD|storage",2
488,"serD|unassigned",3
488,"serD|remoteAccess",4
489,"netDOS|http(s)",0
489,"infoD|http(s)",1
489,"surf|http(s)",2
489,"serD|remoteAccess",3
490,"netDOS|http(s)",0
490,"vulnD|storage",1
490,"serD|remoteAccess",2
490,"hostD|hostingServer",3
490,"vulnD|storage",4
490,"serD|unassigned",5
490,"hostD|hostingServer",6
491,"vulnD|storage",0
491,"serD|surveillance",1
491,"hostD|http(s)",2
491,"infoD|http(s)",3
492,"vulnD|storage",0
492,"serD|unassigned",1
492,"vulnD|storage",2
492,"serD|unassigned",3
493,"netDOS|http(s)",0
493,"netDOS|http(s)",1
493,"remoteexp|http(s)",2
493,"infoD|http(s)",3
493,"surf|http(s)",4
493,"vulnD|storage",5
493,"serD|unassigned",6
493,"hostD|http(s)",7
494,"netDOS|http(s)",0
494,"netDOS|http(s)",1
494,"remoteexp|http(s)",2
494,"infoD|http(s)",3
495,"vulnD|storage",0
495,"serD|unassigned",1
495,"hostD|http(s)",2
495,"infoD|unassigned",3
496,"vulnD|storage",0
496,"serD|unassigned",1
496,"vulnD|storage",2
496,"serD|unassigned",3
497,"vulnD|storage",0
497,"serD|ATCcomm",1
497,"serD|unassigned",2
498,"netDOS|http(s)",0
498,"infoD|http(s)",1
498,"vulnD|http(s)",2
498,"hostD|http(s)",3
498,"vulnD|storage",4
498,"serD|unassigned",5
498,"vulnD|storage",6
498,"serD|unassigned",7
499,"vulnD|storage",0
499,"serD|unassigned",1
499,"vulnD|storage",2
499,"serD|unassigned",3
500,"vulnD|storage",0
500,"serD|unassigned",1
500,"vulnD|storage",2
500,"serD|remoteAccess",3
501,"vulnD|voip",0
501,"serD|remoteAccess",1
501,"hostD|remoteAccess",2
501,"vulnD|storage",3
501,"serD|unassigned",4
502,"serD|remoteAccess",0
502,"vulnD|storage",1
502,"serD|unassigned",2
503,"vulnD|storage",0
503,"serD|unassigned",1
503,"vulnD|storage",2
503,"serD|unassigned",3
504,"vulnD|storage",0
504,"serD|ATCcomm",1
504,"vulnD|storage",2
504,"serD|unassigned",3
505,"vulnD|storage",0
505,"serD|remoteAccess",1
505,"vulnD|storage",2
505,"serD|unassigned",3
506,"serD|remoteAccess",0
506,"vulnD|storage",1
506,"serD|unassigned",2
507,"hostD|http(s)",0
507,"vulnD|storage",1
507,"hostD|http(s)",2
507,"vulnD|storage",3
507,"serD|unassigned",4
507,"infoD|remoteAccess",5
507,"vulnD|storage",6
507,"serD|unassigned",7
507,"hostD|http(s)",8
508,"netDOS|http(s)",0
508,"infoD|http(s)",1
508,"surf|http(s)",2
508,"hostD|http(s)",3
508,"serD|remoteAccess",4
508,"vulnD|storage",5
508,"serD|unassigned",6
508,"hostD|http(s)",7
509,"vulnD|storage",0
509,"serD|unassigned",1
509,"hostD|http(s)",2
510,"vulnD|storage",0
510,"serD|unassigned",1
510,"hostD|http(s)",2
510,"infoD|nameserver",3
511,"vulnD|storage",0
511,"serD|unassigned",1
511,"serD|remoteAccess",2
511,"serD|remoteAccess",3
512,"exfil|http(s)",0
512,"dManip|http(s)",1
512,"netDOS|http(s)",2
512,"ACE|http(s)",3
512,"remoteexp|http(s)",4
512,"rPrivEsc|http(s)",5
512,"infoD|http(s)",6
512,"vulnD|http(s)",7
512,"surf|http(s)",8
512,"vulnD|storage",9
512,"serD|unassigned",10
512,"vulnD|storage",11
512,"serD|ATCcomm",12
512,"hostD|http(s)",13
512,"serD|remoteAccess",14
512,"hostD|http(s)",15
512,"serD|remoteAccess",16
513,"delivery|http(s)",0
513,"resHJ|http(s)",1
513,"CnC|http(s)",2
514,"serD|remoteAccess",0
514,"serD|remoteAccess",1
514,"serD|remoteAccess",2
515,"serD|remoteAccess",0
515,"serD|remoteAccess",1
515,"serD|remoteAccess",2
516,"vulnD|storage",0
516,"serD|unassigned",1
516,"serD|remoteAccess",2
516,"serD|remoteAccess",3
517,"serD|unassigned",0
517,"serD|remoteAccess",1
517,"hostD|http(s)",2
517,"vulnD|http(s)",3
517,"serD|remoteAccess",4
517,"serD|remoteAccess",5
517,"serD|remoteAccess",6
518,"netDOS|http(s)",0
518,"infoD|http(s)",1
518,"surf|http(s)",2
518,"vulnD|storage",3
518,"serD|unassigned",4
518,"hostD|http(s)",5
519,"delivery|hostingServer",0
519,"exfil|hostingServer",1
519,"dManip|hostingServer",2
519,"resHJ|hostingServer",3
519,"ACE|hostingServer",4
519,"remoteexp|hostingServer",5
519,"acctManip|hostingServer",6
519,"rPrivEsc|hostingServer",7
519,"infoD|hostingServer",8
519,"vulnD|hostingServer",9
519,"surf|hostingServer",10
520,"vulnD|storage",0
520,"serD|unassigned",1
520,"hostD|http(s)",2
521,"serD|remoteAccess",0
521,"hostD|remoteAccess",1
521,"vulnD|storage",2
521,"serD|remoteAccess",3
522,"serD|remoteAccess",0
522,"vulnD|storage",1
522,"serD|remoteAccess",2
522,"hostD|http(s)",3
522,"serD|remoteAccess",4
523,"netDOS|http(s)",0
523,"infoD|http(s)",1
523,"surf|http(s)",2
523,"vulnD|storage",3
523,"serD|unassigned",4
523,"hostD|http(s)",5
524,"delivery|http(s)",0
524,"exfil|http(s)",1
524,"dManip|http(s)",2
524,"resHJ|http(s)",3
524,"ACE|http(s)",4
524,"CnC|http(s)",5
524,"remoteexp|http(s)",6
524,"acctManip|http(s)",7
524,"rPrivEsc|http(s)",8
524,"vulnD|http(s)",9
525,"netDOS|http(s)",0
525,"delivery|http(s)",1
525,"exfil|http(s)",2
525,"dManip|http(s)",3
525,"resHJ|http(s)",4
525,"ACE|http(s)",5
525,"CnC|http(s)",6
525,"remoteexp|http(s)",7
525,"acctManip|http(s)",8
525,"rPrivEsc|http(s)",9
525,"infoD|http(s)",10
525,"vulnD|http(s)",11
525,"surf|http(s)",12
525,"hostD|http(s)",13
525,"vulnD|storage",14
525,"serD|unassigned",15
526,"delivery|http(s)",0
526,"exfil|http(s)",1
526,"dManip|http(s)",2
526,"resHJ|http(s)",3
526,"netDOS|http(s)",4
526,"ACE|http(s)",5
526,"CnC|http(s)",6
526,"remoteexp|http(s)",7
526,"acctManip|http(s)",8
526,"rPrivEsc|http(s)",9
526,"infoD|http(s)",10
526,"vulnD|http(s)",11
526,"surf|http(s)",12
527,"delivery|http(s)",0
527,"exfil|http(s)",1
527,"dManip|http(s)",2
527,"resHJ|http(s)",3
527,"ACE|http(s)",4
527,"CnC|http(s)",5
527,"remoteexp|http(s)",6
527,"acctManip|http(s)",7
527,"rPrivEsc|http(s)",8
527,"infoD|http(s)",9
527,"vulnD|storage",10
527,"surf|http(s)",11
528,"serD|unassigned",0
528,"vulnD|storage",1
528,"serD|unassigned",2
529,"exfil|remoteAccess",0
529,"dManip|remoteAccess",1
529,"remoteexp|remoteAccess",2
529,"vulnD|remoteAccess",3
529,"hostD|remoteAccess",4
529,"serD|voip",5
529,"vulnD|storage",6
529,"serD|unassigned",7
530,"delivery|remoteAccess",0
530,"resHJ|remoteAccess",1
530,"ACE|remoteAccess",2
530,"acctManip|remoteAccess",3
530,"rPrivEsc|remoteAccess",4
530,"infoD|remoteAccess",5
530,"surf|remoteAccess",6
531,"bfCred|email",0
531,"serD|remoteAccess",1
531,"hostD|http(s)",2
532,"exfil|http(s)",0
532,"dManip|http(s)",1
532,"vulnD|http(s)",2
533,"netDOS|http(s)",0
533,"infoD|http(s)",1
533,"surf|http(s)",2
534,"CnC|http(s)",0
534,"serD|remoteAccess",1
534,"hostD|http(s)",2
535,"vulnD|storage",0
535,"serD|unassigned",1
535,"vulnD|storage",2
535,"serD|unassigned",3
536,"uPrivEsc|hostingServer",0
536,"uPrivEsc|hostingServer",1
536,"uPrivEsc|hostingServer",2
